user_id,signup_date,step_name,step_completed,timestamp,cohort_week,plan_type
1208,2025-06-07,Add Profile Info,True,2025-06-07 00:17:00,2025-06-02,free
1208,2025-06-07,Connect Payment Method,False,,2025-06-02,trial
1209,2025-06-17,Email Confirmed,True,2025-06-17 00:18:00,2025-06-16,free
1209,2025-06-17,Add Profile Info,True,2025-06-17 00:30:00,2025-06-16,free
1209,2025-06-17,Connect Payment Method,True,2025-06-17 00:41:00,2025-06-16,paid
1209,2025-06-17,Invite Team Member,True,2025-06-17 00:59:00,2025-06-16,paid
1209,2025-06-17,Complete Setup Tutorial,False,,2025-06-16,paid
1210,2025-06-10,Email Confirmed,True,2025-06-10 00:02:00,2025-06-09,trial
1210,2025-06-10,Add Profile Info,True,2025-06-10 00:07:00,2025-06-09,trial
1210,2025-06-10,Connect Payment Method,True,2025-06-10 00:09:00,2025-06-09,paid
1210,2025-06-10,Invite Team Member,True,2025-06-10 00:29:00,2025-06-09,paid
1210,2025-06-10,Complete Setup Tutorial,True,2025-06-10 00:32:00,2025-06-09,paid
1211,2025-06-16,Email Confirmed,True,2025-06-16 00:14:00,2025-06-16,free
1211,2025-06-16,Add Profile Info,False,,2025-06-16,free
1212,2025-06-02,Email Confirmed,True,2025-06-02 00:05:00,2025-06-02,free
1212,2025-06-02,Add Profile Info,True,2025-06-02 00:17:00,2025-06-02,trial
1212,2025-06-02,Connect Payment Method,True,2025-06-02 00:25:00,2025-06-02,trial
1212,2025-06-02,Invite Team Member,True,2025-06-02 00:42:00,2025-06-02,paid
1212,2025-06-02,Complete Setup Tutorial,False,,2025-06-02,paid
1213,2025-06-05,Email Confirmed,True,2025-06-05 00:19:00,2025-06-02,trial
1213,2025-06-05,Add Profile Info,False,,2025-06-02,trial
1214,2025-06-17,Email Confirmed,True,2025-06-17 00:07:00,2025-06-16,trial
1214,2025-06-17,Add Profile Info,False,,2025-06-16,trial
1215,2025-06-18,Email Confirmed,True,2025-06-18 00:10:00,2025-06-16,paid
1215,2025-06-18,Add Profile Info,True,2025-06-18 00:19:00,2025-06-16,trial
1215,2025-06-18,Connect Payment Method,True,2025-06-18 00:28:00,2025-06-16,trial
1215,2025-06-18,Invite Team Member,False,,2025-06-16,paid
1216,2025-06-07,Email Confirmed,True,2025-06-07 00:17:00,2025-06-02,trial
1216,2025-06-07,Add Profile Info,True,2025-06-07 00:36:00,2025-06-02,paid
1216,2025-06-07,Connect Payment Method,True,2025-06-07 00:41:00,2025-06-02,paid
1216,2025-06-07,Invite Team Member,False,,2025-06-02,trial
1217,2025-06-29,Email Confirmed,False,,2025-06-23,trial
1218,2025-07-01,Email Confirmed,True,2025-07-01 00:06:00,2025-06-30,trial
1218,2025-07-01,Add Profile Info,True,2025-07-01 00:10:00,2025-06-30,trial
1218,2025-07-01,Connect Payment Method,False,,2025-06-30,paid
1219,2025-06-09,Email Confirmed,True,2025-06-09 00:08:00,2025-06-09,free
1219,2025-06-09,Add Profile Info,False,,2025-06-09,trial
1220,2025-06-30,Email Confirmed,True,2025-06-30 00:10:00,2025-06-30,free
1220,2025-06-30,Add Profile Info,True,2025-06-30 00:30:00,2025-06-30,free
1220,2025-06-30,Connect Payment Method,True,2025-06-30 00:48:00,2025-06-30,free
1220,2025-06-30,Invite Team Member,False,,2025-06-30,free
1221,2025-06-04,Email Confirmed,True,2025-06-04 00:17:00,2025-06-02,free
1221,2025-06-04,Add Profile Info,True,2025-06-04 00:23:00,2025-06-02,free
1221,2025-06-04,Connect Payment Method,False,,2025-06-02,free
1222,2025-06-14,Email Confirmed,True,2025-06-14 00:17:00,2025-06-09,trial
1222,2025-06-14,Add Profile Info,True,2025-06-14 00:28:00,2025-06-09,trial
1222,2025-06-14,Connect Payment Method,True,2025-06-14 00:31:00,2025-06-09,free
1222,2025-06-14,Invite Team Member,False,,2025-06-09,free
1223,2025-06-18,Email Confirmed,True,2025-06-18 00:03:00,2025-06-16,free
1223,2025-06-18,Add Profile Info,True,2025-06-18 00:10:00,2025-06-16,free
1223,2025-06-18,Connect Payment Method,False,,2025-06-16,trial
1224,2025-06-26,Email Confirmed,True,2025-06-26 00:11:00,2025-06-23,free
1224,2025-06-26,Add Profile Info,True,2025-06-26 00:31:00,2025-06-23,paid
1224,2025-06-26,Connect Payment Method,True,2025-06-26 00:43:00,2025-06-23,trial
1224,2025-06-26,Invite Team Member,True,2025-06-26 01:02:00,2025-06-23,paid
1224,2025-06-26,Complete Setup Tutorial,False,,2025-06-23,free
1225,2025-06-28,Email Confirmed,True,2025-06-28 00:10:00,2025-06-23,free
1225,2025-06-28,Add Profile Info,False,,2025-06-23,trial
1226,2025-06-06,Email Confirmed,True,2025-06-06 00:10:00,2025-06-02,paid
1226,2025-06-06,Add Profile Info,True,2025-06-06 00:22:00,2025-06-02,trial
1226,2025-06-06,Connect Payment Method,True,2025-06-06 00:30:00,2025-06-02,free
1226,2025-06-06,Invite Team Member,False,,2025-06-02,paid
1227,2025-06-29,Email Confirmed,True,2025-06-29 00:15:00,2025-06-23,paid
1227,2025-06-29,Add Profile Info,True,2025-06-29 00:29:00,2025-06-23,paid
1227,2025-06-29,Connect Payment Method,True,2025-06-29 00:35:00,2025-06-23,trial
1227,2025-06-29,Invite Team Member,True,2025-06-29 00:44:00,2025-06-23,free
1227,2025-06-29,Complete Setup Tutorial,True,2025-06-29 00:53:00,2025-06-23,trial
1228,2025-06-25,Email Confirmed,True,2025-06-25 00:12:00,2025-06-23,trial
1228,2025-06-25,Add Profile Info,True,2025-06-25 00:32:00,2025-06-23,free
1228,2025-06-25,Connect Payment Method,True,2025-06-25 00:45:00,2025-06-23,paid
1228,2025-06-25,Invite Team Member,True,2025-06-25 00:50:00,2025-06-23,trial
1228,2025-06-25,Complete Setup Tutorial,True,2025-06-25 01:04:00,2025-06-23,paid
1229,2025-06-17,Email Confirmed,False,,2025-06-16,paid
1230,2025-06-25,Email Confirmed,True,2025-06-25 00:05:00,2025-06-23,paid
1230,2025-06-25,Add Profile Info,False,,2025-06-23,trial
1231,2025-06-12,Email Confirmed,True,2025-06-12 00:09:00,2025-06-09,free
1231,2025-06-12,Add Profile Info,True,2025-06-12 00:25:00,2025-06-09,paid
1231,2025-06-12,Connect Payment Method,False,,2025-06-09,trial
1232,2025-06-14,Email Confirmed,True,2025-06-14 00:17:00,2025-06-09,paid
1232,2025-06-14,Add Profile Info,False,,2025-06-09,free
1233,2025-06-25,Email Confirmed,True,2025-06-25 00:04:00,2025-06-23,paid
1233,2025-06-25,Add Profile Info,True,2025-06-25 00:17:00,2025-06-23,free
1233,2025-06-25,Connect Payment Method,False,,2025-06-23,free
1234,2025-06-02,Email Confirmed,True,2025-06-02 00:18:00,2025-06-02,free
1234,2025-06-02,Add Profile Info,True,2025-06-02 00:24:00,2025-06-02,free
1234,2025-06-02,Connect Payment Method,True,2025-06-02 00:42:00,2025-06-02,trial
1234,2025-06-02,Invite Team Member,True,2025-06-02 00:50:00,2025-06-02,paid
1234,2025-06-02,Complete Setup Tutorial,False,,2025-06-02,free
1235,2025-06-29,Email Confirmed,True,2025-06-29 00:03:00,2025-06-23,trial
1235,2025-06-29,Add Profile Info,True,2025-06-29 00:18:00,2025-06-23,trial
1235,2025-06-29,Connect Payment Method,True,2025-06-29 00:37:00,2025-06-23,trial
1235,2025-06-29,Invite Team Member,False,,2025-06-23,trial
1236,2025-06-24,Email Confirmed,True,2025-06-24 00:10:00,2025-06-23,free
1236,2025-06-24,Add Profile Info,True,2025-06-24 00:30:00,2025-06-23,free
1236,2025-06-24,Connect Payment Method,True,2025-06-24 00:43:00,2025-06-23,paid
1236,2025-06-24,Invite Team Member,True,2025-06-24 00:46:00,2025-06-23,free
1236,2025-06-24,Complete Setup Tutorial,False,,2025-06-23,trial
1237,2025-06-02,Email Confirmed,True,2025-06-02 00:07:00,2025-06-02,free
1237,2025-06-02,Add Profile Info,True,2025-06-02 00:22:00,2025-06-02,trial
1237,2025-06-02,Connect Payment Method,False,,2025-06-02,trial
1238,2025-06-15,Email Confirmed,True,2025-06-15 00:14:00,2025-06-09,trial
1238,2025-06-15,Add Profile Info,True,2025-06-15 00:33:00,2025-06-09,free
1238,2025-06-15,Connect Payment Method,True,2025-06-15 00:46:00,2025-06-09,free
1238,2025-06-15,Invite Team Member,True,2025-06-15 01:05:00,2025-06-09,trial
1238,2025-06-15,Complete Setup Tutorial,False,,2025-06-09,paid
1239,2025-06-08,Email Confirmed,True,2025-06-08 00:02:00,2025-06-02,trial
1239,2025-06-08,Add Profile Info,True,2025-06-08 00:21:00,2025-06-02,trial
1239,2025-06-08,Connect Payment Method,True,2025-06-08 00:30:00,2025-06-02,free
1239,2025-06-08,Invite Team Member,True,2025-06-08 00:36:00,2025-06-02,trial
1239,2025-06-08,Complete Setup Tutorial,True,2025-06-08 00:41:00,2025-06-02,free
1240,2025-06-26,Email Confirmed,True,2025-06-26 00:02:00,2025-06-23,free
1240,2025-06-26,Add Profile Info,True,2025-06-26 00:07:00,2025-06-23,paid
1240,2025-06-26,Connect Payment Method,True,2025-06-26 00:10:00,2025-06-23,free
1240,2025-06-26,Invite Team Member,False,,2025-06-23,trial
1241,2025-06-15,Email Confirmed,True,2025-06-15 00:08:00,2025-06-09,free
1241,2025-06-15,Add Profile Info,True,2025-06-15 00:19:00,2025-06-09,free
1241,2025-06-15,Connect Payment Method,False,,2025-06-09,paid
1242,2025-06-19,Email Confirmed,True,2025-06-19 00:12:00,2025-06-16,free
1242,2025-06-19,Add Profile Info,True,2025-06-19 00:18:00,2025-06-16,paid
1242,2025-06-19,Connect Payment Method,True,2025-06-19 00:33:00,2025-06-16,trial
1242,2025-06-19,Invite Team Member,True,2025-06-19 00:52:00,2025-06-16,paid
1242,2025-06-19,Complete Setup Tutorial,False,,2025-06-16,free
1243,2025-06-21,Email Confirmed,True,2025-06-21 00:19:00,2025-06-16,trial
1243,2025-06-21,Add Profile Info,True,2025-06-21 00:32:00,2025-06-16,paid
1243,2025-06-21,Connect Payment Method,False,,2025-06-16,paid
1244,2025-06-11,Email Confirmed,True,2025-06-11 00:15:00,2025-06-09,free
1244,2025-06-11,Add Profile Info,True,2025-06-11 00:22:00,2025-06-09,paid
1244,2025-06-11,Connect Payment Method,True,2025-06-11 00:31:00,2025-06-09,trial
1244,2025-06-11,Invite Team Member,False,,2025-06-09,free
1245,2025-06-26,Email Confirmed,True,2025-06-26 00:03:00,2025-06-23,paid
1245,2025-06-26,Add Profile Info,True,2025-06-26 00:18:00,2025-06-23,paid
1245,2025-06-26,Connect Payment Method,True,2025-06-26 00:32:00,2025-06-23,free
1245,2025-06-26,Invite Team Member,True,2025-06-26 00:44:00,2025-06-23,paid
1245,2025-06-26,Complete Setup Tutorial,True,2025-06-26 01:00:00,2025-06-23,trial
1246,2025-06-03,Email Confirmed,True,2025-06-03 00:08:00,2025-06-02,free
1246,2025-06-03,Add Profile Info,True,2025-06-03 00:11:00,2025-06-02,free
1246,2025-06-03,Connect Payment Method,True,2025-06-03 00:31:00,2025-06-02,paid
1246,2025-06-03,Invite Team Member,False,,2025-06-02,free
1247,2025-06-16,Email Confirmed,True,2025-06-16 00:12:00,2025-06-16,trial
1247,2025-06-16,Add Profile Info,False,,2025-06-16,free
1248,2025-06-07,Email Confirmed,False,,2025-06-02,paid
1249,2025-06-04,Email Confirmed,True,2025-06-04 00:17:00,2025-06-02,free
1249,2025-06-04,Add Profile Info,True,2025-06-04 00:25:00,2025-06-02,trial
1249,2025-06-04,Connect Payment Method,False,,2025-06-02,paid
1250,2025-06-11,Email Confirmed,True,2025-06-11 00:14:00,2025-06-09,trial
1250,2025-06-11,Add Profile Info,True,2025-06-11 00:27:00,2025-06-09,trial
1250,2025-06-11,Connect Payment Method,True,2025-06-11 00:45:00,2025-06-09,trial
1250,2025-06-11,Invite Team Member,True,2025-06-11 01:02:00,2025-06-09,trial
1250,2025-06-11,Complete Setup Tutorial,False,,2025-06-09,trial
1251,2025-06-11,Email Confirmed,True,2025-06-11 00:20:00,2025-06-09,free
1251,2025-06-11,Add Profile Info,True,2025-06-11 00:22:00,2025-06-09,trial
1251,2025-06-11,Connect Payment Method,True,2025-06-11 00:42:00,2025-06-09,paid
1251,2025-06-11,Invite Team Member,False,,2025-06-09,trial
1252,2025-06-05,Email Confirmed,True,2025-06-05 00:09:00,2025-06-02,trial
1252,2025-06-05,Add Profile Info,True,2025-06-05 00:18:00,2025-06-02,trial
1252,2025-06-05,Connect Payment Method,True,2025-06-05 00:30:00,2025-06-02,trial
1252,2025-06-05,Invite Team Member,False,,2025-06-02,trial
1253,2025-07-01,Email Confirmed,True,2025-07-01 00:17:00,2025-06-30,trial
1253,2025-07-01,Add Profile Info,True,2025-07-01 00:30:00,2025-06-30,free
1253,2025-07-01,Connect Payment Method,True,2025-07-01 00:49:00,2025-06-30,trial
1253,2025-07-01,Invite Team Member,True,2025-07-01 01:08:00,2025-06-30,paid
1253,2025-07-01,Complete Setup Tutorial,False,,2025-06-30,paid
1254,2025-06-02,Email Confirmed,True,2025-06-02 00:04:00,2025-06-02,paid
1254,2025-06-02,Add Profile Info,True,2025-06-02 00:06:00,2025-06-02,trial
1254,2025-06-02,Connect Payment Method,True,2025-06-02 00:15:00,2025-06-02,free
1254,2025-06-02,Invite Team Member,False,,2025-06-02,free
1255,2025-06-07,Email Confirmed,True,2025-06-07 00:13:00,2025-06-02,free
1255,2025-06-07,Add Profile Info,True,2025-06-07 00:30:00,2025-06-02,paid
1255,2025-06-07,Connect Payment Method,True,2025-06-07 00:32:00,2025-06-02,paid
1255,2025-06-07,Invite Team Member,False,,2025-06-02,free
1256,2025-06-01,Email Confirmed,True,2025-06-01 00:10:00,2025-05-26,paid
1256,2025-06-01,Add Profile Info,False,,2025-05-26,free
1257,2025-06-17,Email Confirmed,True,2025-06-17 00:15:00,2025-06-16,free
1257,2025-06-17,Add Profile Info,True,2025-06-17 00:20:00,2025-06-16,paid
1257,2025-06-17,Connect Payment Method,True,2025-06-17 00:28:00,2025-06-16,paid
1257,2025-06-17,Invite Team Member,True,2025-06-17 00:41:00,2025-06-16,trial
1257,2025-06-17,Complete Setup Tutorial,False,,2025-06-16,free
1258,2025-06-12,Email Confirmed,False,,2025-06-09,trial
1259,2025-06-19,Email Confirmed,True,2025-06-19 00:09:00,2025-06-16,trial
1259,2025-06-19,Add Profile Info,True,2025-06-19 00:13:00,2025-06-16,paid
1259,2025-06-19,Connect Payment Method,False,,2025-06-16,paid
1260,2025-06-25,Email Confirmed,True,2025-06-25 00:14:00,2025-06-23,trial
1260,2025-06-25,Add Profile Info,True,2025-06-25 00:31:00,2025-06-23,free
1260,2025-06-25,Connect Payment Method,True,2025-06-25 00:38:00,2025-06-23,free
1260,2025-06-25,Invite Team Member,True,2025-06-25 00:53:00,2025-06-23,paid
1260,2025-06-25,Complete Setup Tutorial,False,,2025-06-23,paid
1261,2025-06-28,Email Confirmed,False,,2025-06-23,paid
1262,2025-06-30,Email Confirmed,True,2025-06-30 00:08:00,2025-06-30,paid
1262,2025-06-30,Add Profile Info,False,,2025-06-30,trial
1263,2025-06-09,Email Confirmed,True,2025-06-09 00:04:00,2025-06-09,paid
1263,2025-06-09,Add Profile Info,False,,2025-06-09,paid
1264,2025-06-19,Email Confirmed,True,2025-06-19 00:07:00,2025-06-16,trial
1264,2025-06-19,Add Profile Info,True,2025-06-19 00:15:00,2025-06-16,paid
1264,2025-06-19,Connect Payment Method,True,2025-06-19 00:29:00,2025-06-16,free
1264,2025-06-19,Invite Team Member,True,2025-06-19 00:49:00,2025-06-16,free
1264,2025-06-19,Complete Setup Tutorial,False,,2025-06-16,trial
1265,2025-06-22,Email Confirmed,True,2025-06-22 00:12:00,2025-06-16,trial
1265,2025-06-22,Add Profile Info,True,2025-06-22 00:18:00,2025-06-16,paid
1265,2025-06-22,Connect Payment Method,False,,2025-06-16,paid
1266,2025-06-24,Email Confirmed,False,,2025-06-23,free
1267,2025-06-04,Email Confirmed,True,2025-06-04 00:04:00,2025-06-02,trial
1267,2025-06-04,Add Profile Info,True,2025-06-04 00:18:00,2025-06-02,trial
1267,2025-06-04,Connect Payment Method,True,2025-06-04 00:28:00,2025-06-02,trial
1267,2025-06-04,Invite Team Member,True,2025-06-04 00:41:00,2025-06-02,paid
1267,2025-06-04,Complete Setup Tutorial,False,,2025-06-02,trial
1268,2025-06-06,Email Confirmed,True,2025-06-06 00:14:00,2025-06-02,free
1268,2025-06-06,Add Profile Info,True,2025-06-06 00:25:00,2025-06-02,free
1268,2025-06-06,Connect Payment Method,False,,2025-06-02,free
1269,2025-06-09,Email Confirmed,True,2025-06-09 00:06:00,2025-06-09,paid
1269,2025-06-09,Add Profile Info,True,2025-06-09 00:19:00,2025-06-09,free
1269,2025-06-09,Connect Payment Method,True,2025-06-09 00:30:00,2025-06-09,trial
1269,2025-06-09,Invite Team Member,True,2025-06-09 00:40:00,2025-06-09,free
1269,2025-06-09,Complete Setup Tutorial,True,2025-06-09 00:47:00,2025-06-09,trial
1270,2025-06-15,Email Confirmed,True,2025-06-15 00:18:00,2025-06-09,trial
1270,2025-06-15,Add Profile Info,True,2025-06-15 00:22:00,2025-06-09,trial
1270,2025-06-15,Connect Payment Method,True,2025-06-15 00:34:00,2025-06-09,trial
1270,2025-06-15,Invite Team Member,True,2025-06-15 00:49:00,2025-06-09,trial
1270,2025-06-15,Complete Setup Tutorial,False,,2025-06-09,paid
1271,2025-06-29,Email Confirmed,True,2025-06-29 00:09:00,2025-06-23,paid
1271,2025-06-29,Add Profile Info,True,2025-06-29 00:23:00,2025-06-23,free
1271,2025-06-29,Connect Payment Method,True,2025-06-29 00:34:00,2025-06-23,trial
1271,2025-06-29,Invite Team Member,True,2025-06-29 00:38:00,2025-06-23,free
1271,2025-06-29,Complete Setup Tutorial,False,,2025-06-23,trial
1272,2025-06-10,Email Confirmed,True,2025-06-10 00:04:00,2025-06-09,trial
1272,2025-06-10,Add Profile Info,True,2025-06-10 00:13:00,2025-06-09,paid
1272,2025-06-10,Connect Payment Method,True,2025-06-10 00:21:00,2025-06-09,trial
1272,2025-06-10,Invite Team Member,True,2025-06-10 00:32:00,2025-06-09,free
1272,2025-06-10,Complete Setup Tutorial,False,,2025-06-09,trial
1273,2025-06-27,Email Confirmed,True,2025-06-27 00:12:00,2025-06-23,trial
1273,2025-06-27,Add Profile Info,True,2025-06-27 00:18:00,2025-06-23,trial
1273,2025-06-27,Connect Payment Method,True,2025-06-27 00:26:00,2025-06-23,trial
1273,2025-06-27,Invite Team Member,True,2025-06-27 00:40:00,2025-06-23,trial
1273,2025-06-27,Complete Setup Tutorial,True,2025-06-27 00:57:00,2025-06-23,paid
1274,2025-06-26,Email Confirmed,True,2025-06-26 00:14:00,2025-06-23,trial
1274,2025-06-26,Add Profile Info,False,,2025-06-23,trial
1275,2025-06-12,Email Confirmed,True,2025-06-12 00:20:00,2025-06-09,free
1275,2025-06-12,Add Profile Info,True,2025-06-12 00:39:00,2025-06-09,free
1275,2025-06-12,Connect Payment Method,False,,2025-06-09,paid
1276,2025-06-01,Email Confirmed,False,,2025-05-26,trial
1277,2025-07-01,Email Confirmed,True,2025-07-01 00:16:00,2025-06-30,trial
1277,2025-07-01,Add Profile Info,False,,2025-06-30,free
1278,2025-06-27,Email Confirmed,True,2025-06-27 00:15:00,2025-06-23,paid
1278,2025-06-27,Add Profile Info,True,2025-06-27 00:26:00,2025-06-23,free
1278,2025-06-27,Connect Payment Method,True,2025-06-27 00:32:00,2025-06-23,paid
1278,2025-06-27,Invite Team Member,True,2025-06-27 00:46:00,2025-06-23,free
1278,2025-06-27,Complete Setup Tutorial,False,,2025-06-23,paid
1279,2025-06-16,Email Confirmed,True,2025-06-16 00:19:00,2025-06-16,paid
1279,2025-06-16,Add Profile Info,False,,2025-06-16,paid
1280,2025-06-14,Email Confirmed,True,2025-06-14 00:13:00,2025-06-09,paid
1280,2025-06-14,Add Profile Info,False,,2025-06-09,paid
1281,2025-06-20,Email Confirmed,True,2025-06-20 00:04:00,2025-06-16,free
1281,2025-06-20,Add Profile Info,True,2025-06-20 00:17:00,2025-06-16,free
1281,2025-06-20,Connect Payment Method,True,2025-06-20 00:20:00,2025-06-16,paid
1281,2025-06-20,Invite Team Member,False,,2025-06-16,paid
1282,2025-06-21,Email Confirmed,True,2025-06-21 00:12:00,2025-06-16,trial
1282,2025-06-21,Add Profile Info,True,2025-06-21 00:17:00,2025-06-16,trial
1282,2025-06-21,Connect Payment Method,True,2025-06-21 00:35:00,2025-06-16,paid
1282,2025-06-21,Invite Team Member,False,,2025-06-16,paid
1283,2025-06-08,Email Confirmed,True,2025-06-08 00:14:00,2025-06-02,trial
1283,2025-06-08,Add Profile Info,True,2025-06-08 00:34:00,2025-06-02,paid
1283,2025-06-08,Connect Payment Method,True,2025-06-08 00:47:00,2025-06-02,free
1283,2025-06-08,Invite Team Member,True,2025-06-08 00:58:00,2025-06-02,trial
1283,2025-06-08,Complete Setup Tutorial,False,,2025-06-02,free
1284,2025-06-04,Email Confirmed,True,2025-06-04 00:06:00,2025-06-02,trial
1284,2025-06-04,Add Profile Info,True,2025-06-04 00:22:00,2025-06-02,free
1284,2025-06-04,Connect Payment Method,True,2025-06-04 00:35:00,2025-06-02,trial
1284,2025-06-04,Invite Team Member,True,2025-06-04 00:51:00,2025-06-02,trial
1284,2025-06-04,Complete Setup Tutorial,True,2025-06-04 00:54:00,2025-06-02,paid
1285,2025-06-04,Email Confirmed,True,2025-06-04 00:12:00,2025-06-02,paid
1285,2025-06-04,Add Profile Info,True,2025-06-04 00:19:00,2025-06-02,paid
1285,2025-06-04,Connect Payment Method,True,2025-06-04 00:26:00,2025-06-02,paid
1285,2025-06-04,Invite Team Member,True,2025-06-04 00:45:00,2025-06-02,trial
1285,2025-06-04,Complete Setup Tutorial,False,,2025-06-02,free
1286,2025-06-26,Email Confirmed,True,2025-06-26 00:07:00,2025-06-23,free
1286,2025-06-26,Add Profile Info,True,2025-06-26 00:22:00,2025-06-23,trial
1286,2025-06-26,Connect Payment Method,True,2025-06-26 00:30:00,2025-06-23,trial
1286,2025-06-26,Invite Team Member,False,,2025-06-23,trial
1287,2025-06-01,Email Confirmed,True,2025-06-01 00:08:00,2025-05-26,trial
1287,2025-06-01,Add Profile Info,True,2025-06-01 00:12:00,2025-05-26,paid
1287,2025-06-01,Connect Payment Method,True,2025-06-01 00:31:00,2025-05-26,free
1287,2025-06-01,Invite Team Member,True,2025-06-01 00:39:00,2025-05-26,trial
1287,2025-06-01,Complete Setup Tutorial,True,2025-06-01 00:56:00,2025-05-26,paid
1288,2025-07-01,Email Confirmed,True,2025-07-01 00:14:00,2025-06-30,paid
1288,2025-07-01,Add Profile Info,True,2025-07-01 00:19:00,2025-06-30,trial
1288,2025-07-01,Connect Payment Method,True,2025-07-01 00:35:00,2025-06-30,paid
1288,2025-07-01,Invite Team Member,True,2025-07-01 00:46:00,2025-06-30,paid
1288,2025-07-01,Complete Setup Tutorial,False,,2025-06-30,paid
1289,2025-06-05,Email Confirmed,True,2025-06-05 00:09:00,2025-06-02,trial
1289,2025-06-05,Add Profile Info,True,2025-06-05 00:22:00,2025-06-02,paid
1289,2025-06-05,Connect Payment Method,True,2025-06-05 00:36:00,2025-06-02,trial
1289,2025-06-05,Invite Team Member,False,,2025-06-02,paid
1290,2025-06-13,Email Confirmed,True,2025-06-13 00:17:00,2025-06-09,paid
1290,2025-06-13,Add Profile Info,True,2025-06-13 00:24:00,2025-06-09,paid
1290,2025-06-13,Connect Payment Method,True,2025-06-13 00:35:00,2025-06-09,free
1290,2025-06-13,Invite Team Member,True,2025-06-13 00:51:00,2025-06-09,paid
1290,2025-06-13,Complete Setup Tutorial,True,2025-06-13 01:04:00,2025-06-09,free
1291,2025-06-16,Email Confirmed,True,2025-06-16 00:14:00,2025-06-16,paid
1291,2025-06-16,Add Profile Info,True,2025-06-16 00:31:00,2025-06-16,trial
1291,2025-06-16,Connect Payment Method,False,,2025-06-16,trial
1292,2025-06-23,Email Confirmed,True,2025-06-23 00:17:00,2025-06-23,free
1292,2025-06-23,Add Profile Info,True,2025-06-23 00:19:00,2025-06-23,free
1292,2025-06-23,Connect Payment Method,True,2025-06-23 00:29:00,2025-06-23,free
1292,2025-06-23,Invite Team Member,True,2025-06-23 00:36:00,2025-06-23,trial
1292,2025-06-23,Complete Setup Tutorial,False,,2025-06-23,trial
1293,2025-06-18,Email Confirmed,True,2025-06-18 00:20:00,2025-06-16,free
1293,2025-06-18,Add Profile Info,True,2025-06-18 00:39:00,2025-06-16,trial
1293,2025-06-18,Connect Payment Method,True,2025-06-18 00:42:00,2025-06-16,paid
1293,2025-06-18,Invite Team Member,True,2025-06-18 00:50:00,2025-06-16,trial
1293,2025-06-18,Complete Setup Tutorial,True,2025-06-18 00:59:00,2025-06-16,trial
1294,2025-06-28,Email Confirmed,False,,2025-06-23,trial
1295,2025-06-09,Email Confirmed,True,2025-06-09 00:04:00,2025-06-09,trial
1295,2025-06-09,Add Profile Info,False,,2025-06-09,free
1296,2025-06-25,Email Confirmed,True,2025-06-25 00:08:00,2025-06-23,paid
1296,2025-06-25,Add Profile Info,True,2025-06-25 00:21:00,2025-06-23,paid
1296,2025-06-25,Connect Payment Method,True,2025-06-25 00:36:00,2025-06-23,free
1296,2025-06-25,Invite Team Member,False,,2025-06-23,free
1297,2025-06-27,Email Confirmed,True,2025-06-27 00:03:00,2025-06-23,paid
1297,2025-06-27,Add Profile Info,True,2025-06-27 00:13:00,2025-06-23,paid
1297,2025-06-27,Connect Payment Method,True,2025-06-27 00:25:00,2025-06-23,paid
1297,2025-06-27,Invite Team Member,True,2025-06-27 00:45:00,2025-06-23,trial
1297,2025-06-27,Complete Setup Tutorial,False,,2025-06-23,paid
1298,2025-06-29,Email Confirmed,True,2025-06-29 00:05:00,2025-06-23,free
1298,2025-06-29,Add Profile Info,False,,2025-06-23,trial
1299,2025-06-30,Email Confirmed,True,2025-06-30 00:10:00,2025-06-30,paid
1299,2025-06-30,Add Profile Info,True,2025-06-30 00:16:00,2025-06-30,free
1299,2025-06-30,Connect Payment Method,True,2025-06-30 00:28:00,2025-06-30,free
1299,2025-06-30,Invite Team Member,False,,2025-06-30,paid
1300,2025-06-13,Email Confirmed,True,2025-06-13 00:20:00,2025-06-09,paid
1300,2025-06-13,Add Profile Info,True,2025-06-13 00:35:00,2025-06-09,trial
1300,2025-06-13,Connect Payment Method,True,2025-06-13 00:39:00,2025-06-09,trial
1300,2025-06-13,Invite Team Member,True,2025-06-13 00:49:00,2025-06-09,paid
1300,2025-06-13,Complete Setup Tutorial,False,,2025-06-09,trial
